"State Office","Divisional Office","Sales Area","RO Code","RO Name","DRC (Location)","Address","State","District","Pin Code","RO Type","Class Of Market","Highway No","Latitude","Longitude","Primary Mobile","Secondary Mobile","Email","Last Load","Sales Officer Name","Sales Officer Mobile","Sales Officer Email","DRSM Name","DRSM Mobile","DRSM Email"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","359225","VIJAYRAJ PETROLEUM","SORTEWADI           -PUNE","Indian Oil Petrol Pump,Gat No.191 Village Nimbut,NIMBUR","Maharashtra","PUNE","412102","RO B Site","D1","965D","18.133815","74.223936","9922335083","0","vijayrajpetroleum1@gmail.com","30-JUN-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","308570","SAARTHSHAURYA AGENCIES","KHEDSIVPUR          000366-PUNE.","JAMBHULWADI ON LHS OF NH-4,PUNE-SATARA ROAD SY.NO.46 (P),PUNE","Maharashtra","PUNE","411043","RO B Site","D1","48","18.422677","73.845782","9860186395","0","saarthshauryaagencies@gmail.com","01-JUL-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","272823","TAWARE PETROLEUM SERVICES","PAHUNEWADI                    -PUNE","VILL - PAHUNEWADI,BARAMATI PHALTAN ROAD,BARAMATI","Maharashtra","PUNE","413116","RO B Site","D2","160","18.115054","74.540992","9226153300","0","satishtaware7o@gmail.com","02-JUL-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","126366","SHRIRAM PETROLEUM","KHEDSIVPUR          000366-PUNE.","INDIAN OIL DEALERS,KHED SHIVAPUR BAUG,PUNE","Maharashtra","PUNE","412205","RO A Site","D1","48","18.359533","73.853928","9822099600","0","tushar2151973@gmail.com","02-JUL-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","391546","Sai Veenit Petroleum","YELSE               -PUNE","Indian Oil Retail Outlet,Gut no 441 442,Yesle","Maharashtra","PUNE","410406","KSK-A Recovery","E"," ","18.690819","73.521033","0","0","dikshatapase23@gmail.com","23-APR-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","126339","RAMESHWAR PETROL CENTRE","SAROLA              006657-PUNE","IOC DEALER(LOCK 13002),A/P SAROLA NH4,PUNE","Maharashtra","PUNE","412205","RO A Site","D1","48","18.18194","73.953196","9822084069","0","sarolanh4@gmail.com","02-JUL-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","126358","SURENDRA AUTOMOBILES","MALEGAON(PUNE)            - PUNE","INDIAN OIL DEALERS,MALEGAON BUDRUK-413 115,MALEGAON (BK)","Maharashtra","PUNE","413115","RO B Site","D2","66","18.135132","74.506685","9850709142","0","surendra1automobiles@yahoo.com","29-JUN-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","184284","TRINETRA PETROLEUM","KUSHGAON            004277-PUNE","S. No.1213 Pune - Mumbai Exp Way,AT KUSGAON TAL-WADGAON MAVAL,KUSGAON","Maharashtra","PUNE","412411","RO A Site","D1","48","18.760753","73.429192","9860304095","0","manojlaulkar@gmail.com","02-JUL-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","333927","SOMNATH PETROLEUM","SORTEWADI           -PUNE","GAT NO.215(P),VILLAGE SORTEWADI,SORTEWADI","Maharashtra","PUNE","412302","RO B Site","D2","66","18.117292","74.30806","9823236721","0","rahulholkar4000r@gmail.com","26-JUN-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","361682","S. S. PETROLEUM","KHEDSIVPUR          000366-PUNE.","Indian Oil Petrol Pump,S. No. 63 Plot No.1012,SHINDEWADI","Maharashtra","PUNE","412205","RO A Site","D1","48","18.380451","73.854942","9822260408","0","ershadssayyed4888@gmail.com","01-JUL-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","334890","GS PETROLEUM","BARAMATI MIDC       -PUNE","PLOT NO - E 249/2/2,BARAMATI MIDC,BARAMATI MIDC","Maharashtra","PUNE","413133","RO B Site","C"," ","18.2064","74.606","9326796125","0","gs.petroleum9@gmail.com","30-JUN-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","288293","GURU KRUPA PETROLEUM","HARISHCHANDRI       -PUNE","GAT NO 224 VILL - HARISHCHANDRI,NH-4 TAL - BHOR,HARISHCHANDRI","Maharashtra","PUNE","412206","RO A Site","D1","48","18.237065","73.905922","9422025833","0","gurukrupapetroleum.saluja@gmail.com","30-JUN-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","274012","VEER PETROLEUM","WARVE BUDRUK           -PUNE","VARVE BUDRUK,ON NH-4,VARVE BK","Maharashtra","PUNE","411042","RO A Site","D1","173","18.297615","73.872546","9423009217","0","veerpetroleum.saluja@gmail.com","02-JUL-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","212785","JAYESH PETRO SERVICES","KARLA              -PUNE","GAT NO. 490 NH4,MTDC RESORT KARLA TAL MAVAL,KARLA","Maharashtra","PUNE","410405","RO B Site","D1","48","18.760851","73.471296","7219237343","0","usmdurgapur@gmail.com","02-JUL-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","335113","SWATI PETROLEUM","KHEDSIVPUR          000366-PUNE.","GUT NO- 323/1,VILLAGE- SHIVARE,SHIVARE","Maharashtra","PUNE","412205","RO A Site","D1","48","18.315652","73.863043","7410141480","0","swatipetrolem0369@gmail.com","02-JUL-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","192256","ABC INDIA LTD","TALEGAON (PUNE)     000703-PUNE","TALEGAON(DABHADE)PUNE MUMBAI ROAD,TALUKA MAWAL,TALEGAON","Maharashtra","PUNE","411044","RO A Site","D1","48","18.71864","73.669727","7822955660","0","nitishmalpathak@gmail.com","02-JUL-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","316807","M/S DHIWAR PETROLEUM","SAROLA              006657-PUNE","GAT NO-367,SAROLA,SAROLA","Maharashtra","PUNE","412205","RO A Site-CorpusFund","D1","48","18.18921","73.95211","9657191818","0","dhiwarpetroleum@gmail.com","11-JUN-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Tathawade RSA","197572","THE MALEGAON SSK PETROLEUM LTD","MALEGAON(PUNE)            - PUNE","S.NO. 281 VILLAGE MALEGAON (BK.),TAL - BARAMATI,PUNE","Maharashtra","PUNE","413104","RO A Site","C","10","18.114422","74.511362","9623459203","0","malegaonpetrol@gmail.com","30-JUN-26","Himanshu Choubey","919800088767","CHOUBEYH@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","282776","UNDRE PATIL PETROLEUM","SANASWADI                    PUNE","GAT NO 1287,VILLAGE SANASWADI,SANASWADI","Maharashtra","PUNE","412216","RO B Site","D1","753F","18.677715","74.107893","9822865151","0","undrepatilpetroleum151@gmail.com","30-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","192876","UNIQUE PETROLEUM","BHIMA KOREGAON          3324 PUNE","AT BHIMA KOREGAON DIST. PUNE,ON PUNE A'NAGAR ROAD,BHIMA KOREGAON","Maharashtra","PUNE","412216","RO A Site","D1","753F","18.6487","74.06947","9226701600","0","uniquepetroleum99@gmail.com","01-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","379606","YASHRAJ PETROLEUM","BHIMA KOREGAON          3324 PUNE","Indian Oil Petrol Pump,Gat No.529 & 530 Village Koregaon,KOREGAON BHIMA","Maharashtra","PUNE","412216","RO B Site","D1"," ","18.6458","74.0605","9881339955","0","yashrajbioenergy@gmail.com","30-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","386853","SWAMIDNYA PETROLEUM","WADGAON  ALEPHATA            PUNE","Indian Oil Retail Outlet,1376 Ale Junnar,Ale","Maharashtra","PUNE","412411","RO A Site-CorpusFund","D1"," ","19.16574","74.12198","7387095199","0","hilepramod55@gmail.com","31-DEC-25","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","260363","VIGHNAHAR PETROLEUM KSK","PETH                    -AMBEGAON","SURVEY NO.1833VILLAGE PETH,TALUKA AMBEGAON,PUNE","Maharashtra","PUNE","410512","KSK-B Recovery","E"," ","18.934511","73.916684","8857888872","0","vgawade26@gmail.com","29-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","386760","Shri Kshetra Bhimashankar Petroleum","POKHARI             -PUNE","Indian Oil Retail Outlet,At Gat No. 86/4 Village - Pokhari,Ambegaon","Maharashtra","PUNE","410509","RO B Site","D2"," ","19.0765","73.7019","8010347872","0","vishalkirve1995@gmail.com","31-DEC-25","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","354113","SHREE MAHALAXMI PETROLEUM","AMDABAD                      -      PUNE","Indian Oil Petrol Pump,Gat No. 450 Malthan,MALTHAN","Maharashtra","PUNE","412218","RO B Site","D2","123","18.835536","74.222994","9403006696","0","poojanavnathjadhav@gmail.com","02-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","204098","ASHWAMEDH KISAN SEVA KENDRA","BELHE                     -PUNE","S. NO. 289/2A ON BELHE BORI RD,MDR 8 BELHE TAL. JUNNAR,BELHE","Maharashtra","PUNE","412410","KSK-B Recovery","E"," ","19.117221","74.169114","7028912277","0","ashwamedhksk@gmail.com","29-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","323139","NALANDA PETROLEUM KSK","JAMBUT              -PUNE","GAT NO.675(P),VILLAGE JAMBUT,JAMBUT","Maharashtra","PUNE","410504","KSK-A Recovery","E"," ","19.006087","74.183268","9920981111","0","nalandapetroleumksk@gmail.com","19-JUN-23","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","210727","SHRI KANHOBA KISAN SEVA KENDRA","RANJANI                   -PUNE","GAT NO 838 (P) VILL-RANJANI,TAL AMBEGAON,RANJANI","Maharashtra","PUNE","410503","KSK-B Recovery","E"," ","19.048172","74.045654","9850422323","0","santoshthorat7416@gmail.com","23-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","126325","NANDKUMAR & CO.","MANCHAR                      PUNE","INDIAN OIL DEALERS,PUNE NASIK ROAD MANCHAR,MANCHAR","Maharashtra","PUNE","410503","RO A Site","D1","60","18.992979","73.943351","9881884555","0","ashutoshgorade@gmail.com","01-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","283999","RUSHI PETROLEUM","TAMBDEMALA          -PUNE","GAT NO 8/1,VILLAGE TAMBDEMALA,TAMBDEMALA","Maharashtra","PUNE","410506","RO B Site","D1","60","18.9575","73.940715","9890928045","0","rushipetroleum4041@gmail.com","02-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","379095","COCO RANJANGAON ADHOC-SHREE GANESH","RANJANGAON          006172-PUNE","PETROLEUM,GAT NO.644,RANJANGAON","Maharashtra","PUNE","412209","ADHOC Dealer-A site","D1"," ","18.742839517824972","74.22957831655472","8975094140","0","shree.ganesha.indian.oil5555@gmail.com","08-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","284827","KHOT PETROLEUM KSK","PIMPALGAON SIDDHNATH-PUNE","GAT NO 134/4,VILLAGE PIMPALGAON SIDDHANATH,PIMPALGAON","Maharashtra","PUNE","410502","KSK-B Recovery","E"," ","19.2238320380973","73.870577479983","9175038678","0","lbkhot@gmail.com","30-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","332801","DNYANRAJ ENTERPRISES","GANEGAON KHALSA     -PUNE","GUT NO. 488/3,VILLAGE-GANEGAON KHALSA,GANEGAON KHALSA","Maharashtra","PUNE","412209","KSK-B Recovery","E"," ","18.75147","74.18123","9881195857","0","sd.dhokale@gmail.com","24-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","126303","CHAITANYA AUTOMOBILES","OTUR                005505-PUNE","NEAR A.W.COLLAGE OTUR,NEAR NAGAR KALYAN ROADTAL- JUNNAR,OTUR","Maharashtra","PUNE","412409","RO B Site","D1","61","19.252418","74.001647","9860275151","0","vinayakshinde5533@gmail.com","02-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","267359","RIYA PETROLEUM KSK","CHANDOLI TO BUDRUK ROAD   -PUNE","GAT NO. 1479 AT VILLAGE,CHANDOLI BUDRUK TALUKA,PUNE","Maharashtra","PUNE","410503","KSK-B Recovery","E"," ","19.021385","73.979805","9960079696","0","riyapetroleum1214@gmail.com","29-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","306380","SHIVKRUPA PETROLEUM KSK","PARGAON TARFE ALE TAL- JUNNAR-PUNE","PARGAON TARFE ALE,GAT NO.305VILLAGEPARGAON TARF,PUNE","Maharashtra","PUNE","410504","KSK-B Recovery","E"," ","19.043341","74.153545","8888307070","0","tattukiran22@gmail.com","29-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","268560","S. P. PETROLEUM","TAKLI HAJI            -PUNE","TAKLI HAJI TALUKA-SHIRUR,TAKLI HAJI - JAMBUT ROAD,TAKLI HAJI","Maharashtra","PUNE","412218","RO B Site","E"," ","18.904387","74.244049","9922988033","0","s.p.petroleum333@gmail.com","29-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","286127","SAI GANESH PETROLEUM","RANJANGAON          006172-PUNE","GAT NO.1101(P) SH-60,VILLAGE RANJANGAON GANPATI,PUNE","Maharashtra","PUNE","412209","RO B Site","D1","753F","18.747752","74.233246","8530906161","9075759256","saiganeshpetroleum@gmail.com","02-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","291500","SWAMI PETROLEUM","ANE               -PUNE","GAT NO. 222 VILLAGE ANE,TAL. JUNNAR,ANE","Maharashtra","PUNE","415523","RO B Site","D1","61","19.155671","74.222759","9423086411","0","date.ramdas@gmail.com","01-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","347366","DARSHAN PETROLEUM & TRANSPORT SERVI","MANCHAR                      PUNE","SERVICES,Gat No-19/121/1 Village Shewalewa,Shewalewadi","Maharashtra","PUNE","410503","RO B Site","D1","60","18.980461","73.945473","8421224848","0","darshantransport95@gmail.com","01-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","352692","VAIBHAVI FUEL STATION","NHAVARE","Indian Oil Petrol Pump,Gat No.1094 Village Nhavara,NHAVRE","Maharashtra","PUNE","412211","RO A Site-CorpusFund","D2","118","18.686372","74.359953","7776800058","0","jyotighodakepune@gmail.com","27-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","193205","MALHAR PETROLUM","KASARI                 -PUNE","Indian Oil Petrol Pump,GAT NO 1547/1(P) AT KASARI,KASARI","Maharashtra","PUNE","412208","RO B Site","D1","753F","18.710086","74.171222","9850146666","0","thakurn33@gmail.com","02-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","355384","WAGHESHWARA PETROHUB","KASARI                 -PUNE","Indian Oil Petrol Pump,Gat No-422/3 Village Kondhapuri,KONDHAPURI","Maharashtra","PUNE","412209","RO B Site","D1","753F","18.712552","74.1741","8484012211","0","priyankachandekar27@gmail.com","29-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","376895","JEEVAN PETROLEUM","PABAL  -PUNE","Indian Oil Petrol Pump,Gat No.474/2 Village Loni,LONI","Maharashtra","PUNE","410510","RO B Site","D2"," ","18.877471","74.076549","9175644399","0","jeevanpetroleum0@gmail.com","30-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","272317","SHRIRAM PETROLEUM KSK","PABAL  -PUNE","KENDUR TO PABAL ROADMDR-48,VILL - PABAL TAL - SHIRUR,PABAL","Maharashtra","PUNE","411005","KSK-B Recovery","E"," ","18.82235","74.050732","8149129215","0","mandalemandar@ymail.com","01-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","306123","SHREE SADBHAVANA PETROLEUM","NARAYANGON          000457-PUNE","NARAYANGAON ON NH-50,SY.NO.420/1 PUNE-NASHIK ROAD,PUNE","Maharashtra","PUNE","410504","RO B Site","D1","60","19.131622","73.996876","9922187749","8600238787","pranaypateofficial@gmail.com","02-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","193203","YOGESH SERVICE STATION","LONIKAND               -PUNE","GAT NO.11 VILLAGE LONIKAND,DIST. PUNE,LONIKAND","Maharashtra","PUNE","412207","RO B Site","D1","753F","18.624446","74.031267","9881095151","8806705151","yogesh.undre2009@gmail.com","01-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","350292","MAHALAXMI FUEL STATION","OTUR                005505-PUNE","Indian Oil Petrol Pump,Gat No.267/1 Dingore,Dingore","Maharashtra","PUNE","412409","RO A Site-CorpusFund","D1","61","19.26902","73.94429","8446518945","0","mahalaxmi350292@gmail.com","30-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","319406","MAHALAXMI PETROLINK","SOMATWADI           -PUNE","GAT NO.130,SOHMATWADI,PUNE","Maharashtra","PUNE","410502","KSK-A Recovery","E"," ","19.20578","73.85546","9309518945","0","vinayak7734@gmail.com","26-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","180555","BHOSALE SALES & SERVICE","WADGAON  ALEPHATA            PUNE","S.NO. 2596-2A & 2596-2B AT ALE,PUNE-NASIK HIGHWAY,ALEPHATA","Maharashtra","PUNE","412411","RO B Site","D1","160","19.1977221659919","74.1120032535114","9850350077","0","arohan7707@gmail.com","30-JUN-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","126350","SHRI ASHTAVINAYAK AUTOMOBILES","JUNNAR ARVI             003764-PUNE","NEAR BADSHAH TALAV,JUNNAR,JUNNAR","Maharashtra","PUNE","410502","RO B Site","D2","111","19.1927041176749","73.8908865673429","9422306004","0","ashtavinayakauto@yahoo.com","02-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Pune Wagholi RSA","346403","SHIVANKEET PETROLEUM","RANJANGAON          006172-PUNE","GAT NO- 693 KAREGAON,TALUKA- SHIRUR,KAREGAON","Maharashtra","PUNE","412210","RO A Site-CorpusFund","D1"," ","18.792357","74.300541","9309936053","0","shivankeet@gmail.com","01-JUL-26","Lokendra Kumar Verma","919860386134","VERMALK1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
